latitude,longitude,disastertype,population_density,year,adm1,disasterno
20.41834827,73.12211882,flood,2265.201171875,2017,Gujarat,2017-0294
23.76791761,71.80016255,flood,104.69034576416016,2017,Gujarat,2017-0294
25.70869575,73.52097224,flood,146.9334716796875,2017,Rajasthan,2017-0294
24.41103686,73.71456745,flood,197.1456298828125,2017,Rajasthan,2017-0294
24.80631058,93.77619621,flood,263.9012756347656,2017,Manipur,2017-0290
24.54011965,93.80276712,flood,17.051158905029297,2017,Manipur,2017-0290
24.53614326,93.97348943,flood,265.4009704589844,2017,Manipur,2017-0290
24.80769217,93.87762532,flood,2281.4658203125,2017,Manipur,2017-0290
13.04808637,80.23495207,flood,30440.984375,2017,Tamil Nadu,2017-0495
8.306035715,77.34650879,storm,540.845947265625,2017,Tamil Nadu,2017-0508
10.05531494,76.47423388,storm,1070.87060546875,2017,Kerala,2017-0508
14.43525601,79.719986,storm,82.7759017944336,2017,Andhra Pradesh,2017-0508
8.606249061,77.00468825,storm,4665.93310546875,2017,Kerala,2017-0508
8.757080872,78.05182667,storm,712.2622680664062,2017,Tamil Nadu,2017-0508
8.790112729,77.52306434,storm,321.95294189453125,2017,Tamil Nadu,2017-0508
11.48078208,75.83150225,storm,488.5828552246094,2017,Kerala,2017-0508
13.45659736,79.00393766,storm,191.88194274902344,2017,Andhra Pradesh,2017-0508
25.13575204,88.08761228,storm,693.3277587890625,2017,West Bengal,2017-0570
25.77765924,85.89603263,storm,1450.4378662109375,2017,Bihar,2017-0569
25.76301903,85.36202549,storm,2478.662353515625,2017,Bihar,2017-0569
24.78548597,86.28854756,storm,1131.2928466796875,2017,Bihar,2017-0569
27.1743511,94.13502058,flood,307.83306884765625,2017,Assam,2017-0289
26.33773804,91.00368935,flood,3524.647705078125,2017,Assam,2017-0289
26.78257766,92.92733398,flood,311.4494934082031,2017,Assam,2017-0289
26.58434301,90.19811008,flood,374.8116149902344,2017,Assam,2017-0289
26.28572399,92.28019515,flood,460.16510009765625,2017,Assam,2017-0289
26.22552824,92.84166137,flood,21.193944931030273,2017,Assam,2017-0289
26.79524644,94.27414916,flood,653.9027099609375,2017,Assam,2017-0289
26.62701504,90.6784655,flood,412.99517822265625,2017,Assam,2017-0289
26.47876346,93.83687006,flood,381.87200927734375,2017,Assam,2017-0289
24.58041329,92.37948378,flood,351.2722473144531,2017,Assam,2017-0289
27.3714173,95.05490893,flood,435.2449035644531,2017,Assam,2017-0289
24.81395989,92.85687296,flood,1440.563232421875,2017,Assam,2017-0289
27.01228832,94.81926657,flood,420.2320251464844,2017,Assam,2017-0289
26.10159837,90.02789028,flood,1293.50390625,2017,Assam,2017-0289
26.34628122,90.6135107,flood,585.1564331054688,2017,Assam,2017-0289
26.06838073,93.14761961,flood,402.1616516113281,2017,Assam,2017-0289
26.44938205,92.0344264,flood,2532.54345703125,2017,Assam,2017-0289
26.04803491,90.60869689,flood,595.5044555664062,2017,Assam,2017-0289
26.37544176,91.38392877,flood,972.1552124023438,2017,Assam,2017-0289
27.5903576,94.78022274,flood,295.153076171875,2017,Assam,2017-0289
27.1743511,94.13502058,flood,307.83306884765625,2017,Assam,2017-0180
26.44938205,92.0344264,flood,2532.54345703125,2017,Assam,2017-0180
24.58041329,92.37948378,flood,351.2722473144531,2017,Assam,2017-0180
25.45724219,85.21433241,storm,1183.30224609375,2017,Bihar,2017-0265
26.20080642,87.34623316,storm,1358.39599609375,2017,Bihar,2017-0265
24.98065579,84.01973522,storm,1961.7762451171875,2017,Bihar,2017-0265
25.76301903,85.36202549,storm,2478.662353515625,2017,Bihar,2017-0265
25.90619844,84.81697681,storm,3692.432373046875,2017,Bihar,2017-0265
25.22128669,85.44841103,storm,773.136962890625,2017,Bihar,2017-0265
24.69868487,84.92838202,storm,843.1932983398438,2017,Bihar,2017-0265
26.20080642,87.34623316,flood,1358.39599609375,2017,Bihar,2017-0342
26.03539667,83.50281806,flood,1522.63671875,2017,Uttar Pradesh,2017-0517
27.67840848,81.81582706,flood,861.5775146484375,2017,Uttar Pradesh,2017-0517
27.43630498,79.45148707,flood,955.5783081054688,2017,Uttar Pradesh,2017-0517
28.5477796,79.95036411,flood,327.89666748046875,2017,Uttar Pradesh,2017-0517
26.42372261,82.65982592,flood,882.2056274414062,2017,Uttar Pradesh,2017-0517
28.12759651,80.65653925,flood,604.7801513671875,2017,Uttar Pradesh,2017-0517
26.86466249,83.92526577,flood,2085.85302734375,2017,Uttar Pradesh,2017-0517
25.62472918,83.54762871,flood,1428.4627685546875,2017,Uttar Pradesh,2017-0517
26.78989967,82.60642135,flood,735.3889770507812,2017,Uttar Pradesh,2017-0517
26.91674239,81.37166054,flood,892.1260986328125,2017,Uttar Pradesh,2017-0517
29.39281735,78.38678405,flood,523.3524780273438,2017,Uttar Pradesh,2017-0517
27.74147244,81.41261918,flood,637.8814086914062,2017,Uttar Pradesh,2017-0517
25.87745523,84.09685781,flood,1649.7144775390625,2017,Uttar Pradesh,2017-0517
28.08645897,79.03157571,flood,1058.5435791015625,2017,Uttar Pradesh,2017-0517
26.42546561,83.82737358,flood,1168.9608154296875,2017,Uttar Pradesh,2017-0517
26.62570471,83.35993156,flood,1606.5975341796875,2017,Uttar Pradesh,2017-0517
26.63472236,82.07053533,flood,826.7991333007812,2017,Uttar Pradesh,2017-0517
27.48714704,82.36882358,flood,668.1097412109375,2017,Uttar Pradesh,2017-0517
29.41772157,77.72783132,flood,1202.3985595703125,2017,Uttar Pradesh,2017-0517
27.08773605,82.0125259,flood,1564.7706298828125,2017,Uttar Pradesh,2017-0517
27.18814937,83.50078258,flood,741.9994506835938,2017,Uttar Pradesh,2017-0517
27.52317919,80.84695757,flood,1261.7921142578125,2017,Uttar Pradesh,2017-0517
27.2328088,82.86031908,flood,1338.0477294921875,2017,Uttar Pradesh,2017-0517
24.98783267,82.61088768,flood,11.717056274414062,2017,Uttar Pradesh,2017-0517
26.05523836,83.04119512,flood,2432.76513671875,2017,Uttar Pradesh,2017-0517
26.74788429,83.03009249,flood,1404.298828125,2017,Uttar Pradesh,2017-0517
19.14276434,72.88212639,flood,7206.17529296875,2017,Maharashtra,2017-0364
19.35998574,73.33176973,flood,979.2318115234375,2017,Maharashtra,2017-0364
18.5711795,83.97930711,storm,658.5528564453125,2018,Andhra Pradesh,2018-0385
19.16509143,84.15327987,storm,269.2235412597656,2018,Odisha,2018-0385
19.86576549,85.69842138,storm,11.405223846435547,2018,Odisha,2018-0385
20.12263115,84.04012347,storm,46.39994812011719,2018,Odisha,2018-0385
19.62176158,84.65868176,storm,2830.944091796875,2018,Odisha,2018-0385
19.35501693,83.5062651,storm,113.31880950927734,2018,Odisha,2018-0385
10.65524983,79.22359064,storm,389.1169128417969,2018,Tamil Nadu,2018-0431
10.86369109,79.73608696,storm,783.8231201171875,2018,Tamil Nadu,2018-0431
13.04808637,80.23495207,storm,30440.984375,2018,Tamil Nadu,2018-0431
9.880751439,77.42393232,storm,339.35791015625,2018,Tamil Nadu,2018-0431
9.44291845,78.68033989,storm,239.55615234375,2018,Tamil Nadu,2018-0431
10.3420652,78.86659365,storm,583.6029052734375,2018,Tamil Nadu,2018-0431
13.23533078,79.93251948,storm,443.9454040527344,2018,Tamil Nadu,2018-0431
10.37926016,77.80498331,storm,194.34523010253906,2018,Tamil Nadu,2018-0431
9.909971376,77.98956528,storm,341.9027099609375,2018,Tamil Nadu,2018-0431
12.94637373,74.87996549,flood,1960.783935546875,2018,Karnataka,2018-0216
26.73321037,92.01966262,flood,431.4762878417969,2018,Assam,2018-0345
26.47876346,93.83687006,flood,381.87200927734375,2018,Assam,2018-0345
27.01228832,94.81926657,flood,420.2320251464844,2018,Assam,2018-0345
27.5903576,94.78022274,flood,295.153076171875,2018,Assam,2018-0345
26.44938205,92.0344264,flood,2532.54345703125,2018,Assam,2018-0345
26.33773804,91.00368935,flood,3524.647705078125,2018,Assam,2018-0345
10.46560913,76.31187393,flood,777.77734375,2018,Kerala,2018-0295
9.285333948,76.58552026,flood,1136.342529296875,2018,Kerala,2018-0295
34.12935326,74.89834859,extreme temperature ,4254.92236328125,2010,Jammu And Kashmir,2009-0595
31.90784167,77.38444878,extreme temperature ,49.335086822509766,2011,Himachal Pradesh,2011-0007
25.7491782,82.56705605,extreme temperature ,1795.9169921875,2011,Uttar Pradesh,2011-0007
31.04658426,76.89569492,extreme temperature ,192.84815979003906,2011,Himachal Pradesh,2011-0007
25.29988857,81.96480869,extreme temperature ,955.7880859375,2011,Uttar Pradesh,2011-0007
31.20135196,77.61780441,extreme temperature ,156.712890625,2011,Himachal Pradesh,2011-0007
26.93123761,81.20562173,extreme temperature ,12067.7294921875,2011,Uttar Pradesh,2011-0007
16.29143861,80.08127789,extreme temperature ,813.7496948242188,2012,Andhra Pradesh,2012-0015
17.71879739,83.22823982,extreme temperature ,1850.243896484375,2012,Andhra Pradesh,2012-0015
16.55041094,80.79289725,extreme temperature ,933.250732421875,2013,Andhra Pradesh,2013-0208
17.0618901,79.2814506,extreme temperature ,8797.583984375,2013,Telangana,2013-0208
17.94997383,79.79165863,extreme temperature ,678.9217529296875,2013,Telangana,2013-0208
16.29143861,80.08127789,extreme temperature ,813.7496948242188,2013,Andhra Pradesh,2013-0208
19.25443302,78.96672966,extreme temperature ,138.43792724609375,2013,Telangana,2013-0208
17.59004039,80.67908803,extreme temperature ,2314.493408203125,2013,Telangana,2013-0208
18.54622673,79.23473572,extreme temperature ,136.48223876953125,2013,Telangana,2013-0208
15.6113679,79.50950386,extreme temperature ,129.7357177734375,2013,Andhra Pradesh,2013-0208
17.18385315,82.00102149,extreme temperature ,161.44869995117188,2013,Andhra Pradesh,2013-0208
17.71879739,83.22823982,extreme temperature ,1850.243896484375,2013,Andhra Pradesh,2013-0208
18.52396941,78.13937539,extreme temperature ,284.8019714355469,2013,Telangana,2013-0208
16.8868925,81.39222801,extreme temperature ,179.0831756591797,2013,Andhra Pradesh,2013-0208
29.41772157,77.72783132,extreme temperature ,1202.3985595703125,2014,Uttar Pradesh,2014-0520
32.48336537,77.5992014,landslide,1.3170652389526367,1979,Himachal Pradesh,1979-0030
33.01467143,76.51266898,landslide,6.338669776916504,1979,Himachal Pradesh,1979-0030
23.83655634,92.88807365,landslide,21.162565231323242,1992,Mizoram,1992-0332
31.90784167,77.38444878,landslide,49.335086822509766,1995,Himachal Pradesh,1995-0202
27.29288574,88.67133148,landslide,81.65999603271484,1997,Sikkim,1997-0124
29.39281735,78.38678405,landslide,523.3524780273438,2000,Uttar Pradesh,2000-0358
28.87817856,78.78173732,landslide,1230.36474609375,2000,Uttar Pradesh,2000-0358
19.14276434,72.88212639,landslide,7206.17529296875,2000,Maharashtra,2000-0415
29.39179674,79.54957776,landslide,177.1984100341797,2000,Uttarakhand,2000-0498
30.11188993,80.33363291,landslide,11.10202693939209,2000,Uttarakhand,2000-0498
30.59482498,79.09849168,landslide,33.3566780090332,2001,Uttarakhand,2001-0414
32.67832209,76.33764139,landslide,49.658626556396484,2001,Himachal Pradesh,2001-0501
8.606249061,77.00468825,landslide,4665.93310546875,2001,Kerala,2001-0618
26.10362335,91.42709144,landslide,674.1968383789062,2005,Assam,2005-0457
30.11188993,80.33363291,landslide,11.10202693939209,2009,Uttarakhand,2009-0315
19.14276434,72.88212639,landslide,7206.17529296875,2009,Maharashtra,2009-0383
18.57054718,74.07657987,landslide,395.3317565917969,2014,Maharashtra,2014-0270
27.58426781,95.62551853,landslide,511.1370849609375,2015,Assam,2015-0226
27.1743511,94.13502058,landslide,307.83306884765625,2015,Assam,2015-0226
26.10362335,91.42709144,landslide,674.1968383789062,2015,Assam,2015-0226
26.33773804,91.00368935,landslide,3524.647705078125,2015,Assam,2015-0226
26.34628122,90.6135107,landslide,585.1564331054688,2015,Assam,2015-0226
26.79524644,94.27414916,landslide,653.9027099609375,2015,Assam,2015-0226
26.37544176,91.38392877,landslide,972.1552124023438,2015,Assam,2015-0226
26.78257766,92.92733398,landslide,311.4494934082031,2015,Assam,2015-0226
26.04803491,90.60869689,landslide,595.5044555664062,2015,Assam,2015-0226
27.5903576,94.78022274,landslide,295.153076171875,2015,Assam,2015-0226
26.44938205,92.0344264,landslide,2532.54345703125,2015,Assam,2015-0226
26.22552824,92.84166137,landslide,21.193944931030273,2015,Assam,2015-0226
27.3714173,95.05490893,landslide,435.2449035644531,2015,Assam,2015-0226
34.28777104,75.02968379,landslide,46.66593933105469,2017,Jammu And Kashmir,2017-0046
31.6414522,76.97793445,landslide,216.3194580078125,2017,Himachal Pradesh,2017-0483
27.27460429,93.58822996,landslide,8.273449897766113,2017,Arunachal Pradesh,2017-0266
29.22039493,75.80474983,drought,957.7820434570312,1982,Haryana,1982-9350
28.37472116,76.92190441,drought,6205.89111328125,1982,Haryana,1982-9350
28.91414735,76.51108116,drought,422.3103942871094,1982,Haryana,1982-9350
28.72409633,75.95756045,drought,154.18582153320312,1982,Haryana,1982-9350
28.17826088,76.13633286,drought,881.2894897460938,1982,Haryana,1982-9350
28.64651897,77.10897953,drought,37020.80078125,2000,NCT Of Delhi,2000-9222
17.25711929,76.86719102,drought,813.2575073242188,2009,Karnataka,2009-9323
26.44503166,79.84666306,drought,652.3233642578125,2009,Uttar Pradesh,2009-9323
25.47120022,80.55262669,drought,353.40020751953125,2009,Uttar Pradesh,2009-9323
25.20893583,81.08126405,drought,331.10711669921875,2009,Uttar Pradesh,2009-9323
21.88125376,80.35392911,drought,121.60385131835938,2009,Madhya Pradesh,2009-9323
25.87745523,84.09685781,drought,1649.7144775390625,2009,Uttar Pradesh,2009-9323
11.94868299,77.09035864,drought,242.08505249023438,2009,Karnataka,2009-9323
16.2179957,75.62653449,drought,315.81109619140625,2009,Karnataka,2009-9323
23.14842269,81.87203537,drought,544.1893920898438,2009,Madhya Pradesh,2009-9323
20.11674218,79.43777723,drought,10.496612548828125,2009,Maharashtra,2009-9323
24.17309811,84.8802161,drought,405.87640380859375,2009,Jharkhand,2009-9323
26.05523836,83.04119512,drought,2432.76513671875,2009,Uttar Pradesh,2009-9323
26.22807992,74.76425185,drought,157.8314666748047,2009,Rajasthan,2009-9323
24.8022047,79.65755942,drought,243.45509338378906,2009,Madhya Pradesh,2009-9323
14.16205121,76.51248937,drought,239.36978149414062,2009,Karnataka,2009-9323
20.51082539,76.40431818,drought,63.757442474365234,2009,Maharashtra,2009-9323
24.83549819,74.7818775,drought,170.07418823242188,2009,Rajasthan,2009-9323
21.37435876,76.36909151,drought,258.84820556640625,2009,Madhya Pradesh,2009-9323
21.18929716,77.56873458,drought,250.1929473876953,2009,Maharashtra,2009-9323
28.84339731,78.34914672,drought,1198.3076171875,2009,Uttar Pradesh,2009-9323
32.67832209,76.33764139,drought,49.658626556396484,2009,Himachal Pradesh,2009-9323
26.04803491,90.60869689,drought,595.5044555664062,2009,Assam,2009-9323
26.64988023,79.44951044,drought,1345.6220703125,2009,Uttar Pradesh,2009-9323
24.54011965,93.80276712,drought,17.051158905029297,2009,Manipur,2009-9323
22.9374019,79.08131479,drought,704.9385986328125,2009,Madhya Pradesh,2009-9323
26.10362335,91.42709144,drought,674.1968383789062,2009,Assam,2009-9323
32.11033015,76.30224823,drought,707.1470336914062,2009,Himachal Pradesh,2009-9323
24.5619121,87.65833573,drought,491.7833557128906,2009,Jharkhand,2009-9323
25.48307294,74.7268655,drought,202.01058959960938,2009,Rajasthan,2009-9323
24.30377657,93.42099621,drought,9.893359184265137,2009,Manipur,2009-9323
19.78228247,80.2342336,drought,35.81637954711914,2009,Maharashtra,2009-9323
24.81395989,92.85687296,drought,1440.563232421875,2009,Assam,2009-9323
28.39576485,77.53741378,drought,269.6946716308594,2009,Uttar Pradesh,2009-9323
24.69868487,84.92838202,drought,843.1932983398438,2009,Bihar,2009-9323
28.77845644,77.47630696,drought,1257.297607421875,2009,Uttar Pradesh,2009-9323
28.19102754,73.07660018,drought,12.616466522216797,2009,Rajasthan,2009-9323
24.24120419,94.09550378,drought,11.103774070739746,2009,Manipur,2009-9323
25.13154554,85.81459535,drought,1339.091064453125,2009,Bihar,2009-9323
24.85878308,87.30630656,drought,640.2651977539062,2009,Jharkhand,2009-9323
26.47876346,93.83687006,drought,381.87200927734375,2009,Assam,2009-9323
27.01770598,79.67846091,drought,720.4639282226562,2009,Uttar Pradesh,2009-9323
15.42780357,75.66666991,drought,591.9376220703125,2009,Karnataka,2009-9323
25.474335,75.77371292,drought,210.56103515625,2009,Rajasthan,2009-9323
24.22199727,81.82739323,drought,202.25784301757812,2009,Madhya Pradesh,2009-9323
25.4931557,84.09350224,drought,882.564453125,2009,Bihar,2009-9323
23.47718841,74.36533615,drought,977.6241455078125,2009,Rajasthan,2009-9323
28.45553052,79.41114726,drought,1392.3604736328125,2009,Uttar Pradesh,2009-9323
25.7301825,71.47896025,drought,198.840576171875,2009,Rajasthan,2009-9323
25.13946741,83.25276015,drought,802.5521850585938,2009,Uttar Pradesh,2009-9323
21.78963664,75.02330476,drought,222.653564453125,2009,Madhya Pradesh,2009-9323
26.78989967,82.60642135,drought,735.3889770507812,2009,Uttar Pradesh,2009-9323
25.49560022,86.12361437,drought,2114.715087890625,2009,Bihar,2009-9323
16.11776998,74.82789853,drought,153.0506134033203,2009,Karnataka,2009-9323
31.20135196,77.61780441,drought,156.712890625,2009,Himachal Pradesh,2009-9323
23.10072063,84.52778655,drought,673.5569458007812,2009,Jharkhand,2009-9323
24.55933171,77.19593278,drought,155.53427124023438,2009,Madhya Pradesh,2009-9323
26.42650112,78.71485018,drought,395.1893310546875,2009,Madhya Pradesh,2009-9323
12.60358581,76.79049069,drought,964.5145263671875,2009,Karnataka,2009-9323
25.47040473,84.53556133,drought,1008.4762573242188,2009,Bihar,2009-9323
18.9251127,75.80200054,drought,185.30856323242188,2009,Maharashtra,2009-9323
25.15618328,85.02165589,drought,1003.1610107421875,2009,Bihar,2009-9323
29.39281735,78.38678405,drought,523.3524780273438,2009,Uttar Pradesh,2009-9323
22.89343075,74.67399521,drought,442.55340576171875,2009,Madhya Pradesh,2009-9323
25.51059209,78.94644493,drought,172.71189880371094,2009,Uttar Pradesh,2009-9323
23.69166873,85.98753915,drought,426.80596923828125,2009,Jharkhand,2009-9323
26.34628122,90.6135107,drought,585.1564331054688,2009,Assam,2009-9323
31.58272312,76.19571289,drought,214.75375366210938,2009,Himachal Pradesh,2009-9323
28.36670229,77.99918678,drought,989.6281127929688,2009,Uttar Pradesh,2009-9323
27.5903576,94.78022274,drought,295.153076171875,2009,Assam,2009-9323
25.39063107,82.90902975,drought,1688.3880615234375,2009,Uttar Pradesh,2009-9323
20.75028542,77.0445658,drought,249.9668426513672,2009,Maharashtra,2009-9323
27.92616556,78.07718214,drought,9902.3388671875,2009,Uttar Pradesh,2009-9323
25.29988857,81.96480869,drought,955.7880859375,2009,Uttar Pradesh,2009-9323
27.59682449,76.59800451,drought,613.1895751953125,2009,Rajasthan,2009-9323
26.42372261,82.65982592,drought,882.2056274414062,2009,Uttar Pradesh,2009-9323
25.49152066,81.4589688,drought,1055.3892822265625,2009,Uttar Pradesh,2009-9323
31.60135834,78.39687129,drought,30.281028747558594,2009,Himachal Pradesh,2009-9323
26.29536332,87.92910356,drought,1274.4461669921875,2009,Bihar,2009-9323
24.61411819,77.86943135,drought,136.24481201171875,2009,Madhya Pradesh,2009-9323
25.76701194,94.10649881,drought,30.514925003051758,2009,Nagaland,2009-9323
26.58434301,90.19811008,drought,374.8116149902344,2009,Assam,2009-9323
19.23321709,74.64550271,drought,156.11004638671875,2009,Maharashtra,2009-9323
16.466794,74.16729997,drought,260.8841857910156,2009,Maharashtra,2009-9323
12.94229481,77.58682464,drought,20549.931640625,2009,Karnataka,2009-9323
13.21776145,77.56624897,drought,543.0567626953125,2009,Karnataka,2009-9323
24.85193493,86.83421591,drought,197.2294464111328,2009,Bihar,2009-9323
27.1743511,94.13502058,drought,307.83306884765625,2009,Assam,2009-9323
27.33438763,80.15249211,drought,1102.07763671875,2009,Uttar Pradesh,2009-9323
26.33773804,91.00368935,drought,3524.647705078125,2009,Assam,2009-9323
14.35150198,75.93132825,drought,942.963623046875,2009,Karnataka,2009-9323
23.47458477,84.66307128,drought,637.4210205078125,2009,Jharkhand,2009-9323
26.84669709,80.89700407,drought,18115.81640625,2009,Uttar Pradesh,2009-9323
25.82607812,86.88931311,drought,1090.6114501953125,2009,Bihar,2009-9323
15.10503261,76.53055843,drought,515.9624633789062,2009,Karnataka,2009-9323
13.12876489,78.20854177,drought,255.27947998046875,2009,Karnataka,2009-9323
27.18644319,79.04400701,drought,939.27734375,2009,Uttar Pradesh,2009-9323
31.6414522,76.97793445,drought,216.3194580078125,2009,Himachal Pradesh,2009-9323
22.66599298,80.44732944,drought,207.55886840820312,2009,Madhya Pradesh,2009-9323
25.77766753,93.7874206,drought,436.6131591796875,2009,Nagaland,2009-9323
27.60062115,77.62079787,drought,1284.056640625,2009,Uttar Pradesh,2009-9323
17.95022208,77.22350402,drought,212.2579803466797,2009,Karnataka,2009-9323
25.7491782,82.56705605,drought,1795.9169921875,2009,Uttar Pradesh,2009-9323
24.98783267,82.61088768,drought,11.717056274414062,2009,Uttar Pradesh,2009-9323
26.47710622,94.53166014,drought,25.194612503051758,2009,Nagaland,2009-9323
26.74904967,72.78783353,drought,126.51168823242188,2009,Rajasthan,2009-9323
26.79524644,94.27414916,drought,653.9027099609375,2009,Assam,2009-9323
26.41925906,77.86093974,drought,437.2142028808594,2009,Madhya Pradesh,2009-9323
27.00750514,78.06292449,drought,1039.2550048828125,2009,Uttar Pradesh,2009-9323
25.21113816,86.52696012,drought,237.35858154296875,2009,Bihar,2009-9323
29.41772157,77.72783132,drought,1202.3985595703125,2009,Uttar Pradesh,2009-9323
26.15252629,85.32246146,drought,2145.7021484375,2009,Bihar,2009-9323
17.66775236,74.18109413,drought,364.9470520019531,2009,Maharashtra,2009-9323
12.20217573,76.43608261,drought,212.3929901123047,2009,Karnataka,2009-9323
26.22552824,92.84166137,drought,21.193944931030273,2009,Assam,2009-9323
27.06639984,74.18374439,drought,95.68565368652344,2009,Rajasthan,2009-9323
25.22128669,85.44841103,drought,773.136962890625,2009,Bihar,2009-9323
26.37544176,91.38392877,drought,972.1552124023438,2009,Assam,2009-9323
19.11517989,77.62064376,drought,242.48939514160156,2009,Maharashtra,2009-9323
21.54721783,74.21990767,drought,325.1458740234375,2009,Maharashtra,2009-9323
23.6373508,76.93602482,drought,273.4484558105469,2009,Madhya Pradesh,2009-9323
20.26000302,74.07783819,drought,179.10812377929688,2009,Maharashtra,2009-9323
24.81098566,85.58705663,drought,1613.43310546875,2009,Bihar,2009-9323
18.18822589,76.03923706,drought,3704.56689453125,2009,Maharashtra,2009-9323
27.2328088,82.86031908,drought,1338.0477294921875,2009,Uttar Pradesh,2009-9323
24.2002356,84.15857359,drought,534.328125,2009,Jharkhand,2009-9323
28.29270467,74.56158048,drought,77.28832244873047,2009,Rajasthan,2009-9323
23.81627575,79.52052596,drought,290.043701171875,2009,Madhya Pradesh,2009-9323
25.15973786,86.12817375,drought,1753.9036865234375,2009,Bihar,2009-9323
23.71718839,84.43610109,drought,471.7194519042969,2009,Jharkhand,2009-9323
18.37348473,76.75954491,drought,245.841552734375,2009,Maharashtra,2009-9323
26.866094,76.51993413,drought,981.569580078125,2009,Rajasthan,2009-9323
28.5477796,79.95036411,drought,327.89666748046875,2009,Uttar Pradesh,2009-9323
24.32680721,86.73520844,drought,665.9297485351562,2009,Jharkhand,2009-9323
23.17428218,79.94498854,drought,19893.185546875,2009,Madhya Pradesh,2009-9323
25.26924572,87.0772599,drought,0.0,2009,Bihar,2009-9323
23.83030577,86.47081811,drought,1608.18212890625,2009,Jharkhand,2009-9323
23.22067052,78.11335768,drought,80.90213012695312,2009,Madhya Pradesh,2009-9323
26.10159837,90.02789028,drought,1293.50390625,2009,Assam,2009-9323
19.81972569,75.98260687,drought,333.11468505859375,2009,Maharashtra,2009-9323
27.3714173,95.05490893,drought,435.2449035644531,2009,Assam,2009-9323
26.03539667,83.50281806,drought,1522.63671875,2009,Uttar Pradesh,2009-9323
29.04163995,77.78360281,drought,3506.68505859375,2009,Uttar Pradesh,2009-9323
23.73416432,73.85793496,drought,335.4676513671875,2009,Rajasthan,2009-9323
24.98065579,84.01973522,drought,1961.7762451171875,2009,Bihar,2009-9323
26.68463757,95.02184913,drought,84.29833984375,2009,Nagaland,2009-9323
28.87817856,78.78173732,drought,1230.36474609375,2009,Uttar Pradesh,2009-9323
27.43630498,79.45148707,drought,955.5783081054688,2009,Uttar Pradesh,2009-9323
28.08645897,79.03157571,drought,1058.5435791015625,2009,Uttar Pradesh,2009-9323
27.20601003,78.45673912,drought,1157.552978515625,2009,Uttar Pradesh,2009-9323
22.84213058,85.94565083,drought,122.50687408447266,2009,Jharkhand,2009-9323
29.40776536,73.59830158,drought,119.13782501220703,2009,Rajasthan,2009-9323
23.89694194,77.80824361,drought,192.03968811035156,2009,Madhya Pradesh,2009-9323
24.10337949,83.68971716,drought,601.8316650390625,2009,Jharkhand,2009-9323
22.9947822,77.12512133,drought,155.67626953125,2009,Madhya Pradesh,2009-9323
25.20164854,94.04130978,drought,172.6555938720703,2009,Manipur,2009-9323
25.62472918,83.54762871,drought,1428.4627685546875,2009,Uttar Pradesh,2009-9323
24.29685083,86.10391796,drought,376.5882263183594,2009,Jharkhand,2009-9323
23.38630639,76.55811081,drought,222.56533813476562,2009,Madhya Pradesh,2009-9323
24.51849724,85.70239701,drought,155.66990661621094,2009,Jharkhand,2009-9323
27.01228832,94.81926657,drought,420.2320251464844,2009,Assam,2009-9323
27.07029578,70.90052935,drought,12.430158615112305,2009,Rajasthan,2009-9323
26.09631757,79.37968371,drought,465.027587890625,2009,Uttar Pradesh,2009-9323
25.36784211,77.806148,drought,192.67543029785156,2009,Madhya Pradesh,2009-9323
26.04504563,78.13879231,drought,221.8609161376953,2009,Madhya Pradesh,2009-9323
24.49649775,92.58903387,drought,871.92138671875,2009,Assam,2009-9323
29.24014105,74.59694826,drought,89.7905044555664,2009,Rajasthan,2009-9323
24.75842712,72.77903187,drought,110.18746185302734,2009,Rajasthan,2009-9323
25.84533124,78.60677123,drought,378.0822448730469,2009,Madhya Pradesh,2009-9323
27.57614782,78.14403194,drought,945.3768310546875,2009,Uttar Pradesh,2009-9323
19.61534781,77.11657306,drought,152.00404357910156,2009,Maharashtra,2009-9323
31.04658426,76.89569492,drought,192.84815979003906,2009,Himachal Pradesh,2009-9323
18.57054718,74.07657987,drought,395.3317565917969,2009,Maharashtra,2009-9323
25.35239321,79.69269274,drought,264.8685302734375,2009,Uttar Pradesh,2009-9323
26.61433977,80.54996017,drought,601.4768676757812,2009,Uttar Pradesh,2009-9323
25.76301903,85.36202549,drought,2478.662353515625,2009,Bihar,2009-9323
20.93742506,75.49131842,drought,202.40077209472656,2009,Maharashtra,2009-9323
25.19742506,73.87531867,drought,197.69027709960938,2009,Rajasthan,2009-9323
25.09505411,72.21691754,drought,148.750732421875,2009,Rajasthan,2009-9323
23.97528326,86.91165902,drought,247.99462890625,2009,Jharkhand,2009-9323
24.78548597,86.28854756,drought,1131.2928466796875,2009,Bihar,2009-9323
26.17328255,94.88852417,drought,33.39358139038086,2009,Nagaland,2009-9323
13.51351098,76.94143582,drought,159.37815856933594,2009,Karnataka,2009-9323
24.41103686,73.71456745,drought,197.1456298828125,2009,Rajasthan,2009-9323
25.02613268,94.43563413,drought,60.75742721557617,2009,Manipur,2009-9323
23.6064873,80.91357691,drought,78.39641571044922,2009,Madhya Pradesh,2009-9323
26.63472236,82.07053533,drought,826.7991333007812,2009,Uttar Pradesh,2009-9323
25.75811525,77.00484609,drought,19.804380416870117,2009,Madhya Pradesh,2009-9323
